"455421770,2025-01-26T09:48:30Z,1403/11/07 13:18,محمدجواد شیری,dasdlajdladj,twit,#شلرد \nآیا واقعا ، سهامداران خرد شلرد به میزان ۳۳ میلیون سهم ، فروخته و یا بالعکس . خدا بخیر کنه .\nولی خدائیش نوسانگیران ، سود خوبی از این ، وضعیت مقاومت و حمایت دارن میبرند . یعنی یه روزی هم میشه که سهامدار واقعی ، خوشحالتر از دوستان نوسانگیر باشه ؟"
"455421768,2025-01-26T09:48:30Z,1403/11/07 13:18,مجید,majjiiid,twit,#دی اینها همشون یه ننه و ۲۰ تا بابا دارن"
"455421729,2025-01-26T09:47:37Z,1403/11/07 13:17,سهامدار حقیقی ,rasoolhhhhh,twit,تو رو خدا سهمی را بهم معرفی کنید از این ضرر در بیام خدا خیرتان بده من بیچاره شدم"
"455421722,2025-01-26T09:47:21Z,1403/11/07 13:17,Ali.123,alii321,twit,سلام دوستان هر کسی فرار کنه الان  سود کرده . فرو..پا..شی  اقتصادی - مدیران د..ز..د و نالایق .   اخ..تلاس .. تحریم نفت .. بی ارزشترین پول دنیا .  فلاکت. بار ترین کشور دنیا   در تمام شاخصهای روی کره زمین .. بعد انتظار دارید  مدیران بورسی به شماها سود برسونن والله جوک قرنه 😅😅😅😅😅😅😅😅"
"455421713,2025-01-26T09:46:45Z,1403/11/07 13:16,مجید,majjiiid,twit,#دی کی در این فساد و دزد خونه رو پهن میگیرن"
"455421709,2025-01-26T09:46:42Z,1403/11/07 13:16,نابلد,r1e1z1a,quote,و اگه حمایت نکنند ؟؟....کسی که 1.5 درصد زیر شروع بازار فردا در صف فروش میشینه فکر نمیکنه که فردا اتفاق خوبی بخواد بیفته"
"455421706,2025-01-26T09:46:36Z,1403/11/07 13:16,غلامحسین امینیان,a2031419331,twit,#شتران اکثرأ فروختند تا اگر پتروشیمیها بازشد بپرن برن تو صف خرید."
"455421699,2025-01-26T09:46:15Z,1403/11/07 13:16,حامی,dani1394,twit,#ثفارس سهیل خیلی تلاش میکنی میگم سلیمانی این ماه بهت بیشتر حقوق بده"
"455421694,2025-01-26T09:46:13Z,1403/11/07 13:16,سهامدار حقیقی ,rasoolhhhhh,twit,آقای یکی نیست کمک کنه من از این ضرر در بیام بخدا از سال ۹۹ توی این بورسم با کلی ضرر . تو رو خدا کمکم کنید"
"455421664,2025-01-26T09:45:28Z,1403/11/07 13:15,جمالو اورجینال,jamaloooo,quote,انقدر حواسم رو پرت کردید وقت نکردم یه حالی از نوچه اقا پدرام جناب مستطاب حضرت مصطفی بکنم:-) درود بر آقا مصطفی تحلیلگر نمونه.سلام منو به حسامک هم برسون دیگه حیفه یه توییت هم واسه اون حرووومم کنم:-)"
