"455758597,2025-02-08T09:38:49Z,1403/11/20 13:08,hj1676,hoshang49,quote,جناب سهامدار به اصطلاح همیشه نقد. \nشما هنوز نمی دانید تبعات هر سخنرانی و حرفی اثر مثبت یا منفی خودش رو رو بازار می‌ذاره ؟؟؟!!!\nقیمت طلا و دلار و سکه رو امروز ندیدی ؟؟!!\nبرجام سال ۱۴۰۰ داشت احیا میشد .\nهمفکران شما اجازه احیا رو نه به دولت دوازدهم دادن و نه به دولت سیزدهم!\nهمین پایدارچی ها \nالان اثبات کردن که کت تن کیه !\nیعنی دولت هیچ کارس ! \nحداقل سخنرانی یک ماه قبل ره بری رو با همین سخنرانی مقایسه کن"
"455758588,2025-02-08T09:38:40Z,1403/11/20 13:08,ح ا,ebrahimi75,quote,#وبصادر هیچجا مثل بورس اینطوری مفت فروشی نمیکنن. وقتی روی کدال اعلام میکنن ارزش ذاتی وبصادر 350 همته، وقتی املاک بانک با دلار 50 هزار تومن، 160 همت قیمت خوردن، دیگه ارزش بازار بانک که نباید زیر 100 همت باشه... قیمت دلار به عددی رسیده که مغز آدم سوت میکشه... و بورس به حدی ارزان داره معامله میشه که آدم باورش نمیشه... من یکی که واقعا کم آوردم... نمیدونم چی شد که اینطوری شد..."
"455758584,2025-02-08T09:38:27Z,1403/11/20 13:08,روز,raha1403,twit,#شاخص_بورس مردم رو به ملکوت رسوندن 😁 در حالی که مسئولین در هپروت عظمی به سر می برند 😁😆 ملکوت جلوی چشم مردم داره رژه می ره!"
"455758571,2025-02-08T09:38:06Z,1403/11/20 13:08,آرمان,armanshakouri,twit,#شاخص_بورس \nخیلی جالبه!\nامروز جلوی مذاگره رو میگیرن \nفردا هم میان میگن دولت باید کار بکنه و رشد ۸ درصدی ایجاد کنه!"
"455758561,2025-02-08T09:37:52Z,1403/11/20 13:07,حسام.ح,hesamov,twit,#شاخص_بورس آخه این چه وقت سخنرانی کردن بود خوب مذاکره نمیکردن حتما باید داد می‌زدی که بازار اینطوری منفجر بشه\nالآن جواب بیمار سرطانی و مرد مهریه بده و جوون دم بخت رو تو میدی؟!"
"455758547,2025-02-08T09:37:23Z,1403/11/20 13:07,ساحل ارام,qzsexdrcft,quote,بسیار عالی سهام های ارزشمند نباید  دلالی معامله بشن مثل طلا ارزشمند هستند باید دست نوسان گیرا  از یه سری سهمها کوتاه بشه"
"455758528,2025-02-08T09:36:32Z,1403/11/20 13:06,راد,shna72,twit,یعنی الان  مسئولین اقتصادی نباید این افتضاح را توضیح بدن\nشاید منتظرن وزیر اقتصاد افغانستان بیاد وظیفه اونا رو انجام بده"
"455758523,2025-02-08T09:36:26Z,1403/11/20 13:06,هژیر,hsja99,quote,دلار فعلا ۸۹"
"455758517,2025-02-08T09:36:22Z,1403/11/20 13:06,کاوه صفرزاده,kaveh1355,quote,زیرا ! هیچکدام در مقابل آنهاییکه در خیابان‌ها و جلو مجلس  بر علیه شان شعار می‌دادندو تهدید می‌کردند  نمی‌توانند دوام بیارند چون آنها تصمیم گیرنده اند و بر همگان تاثیر می‌گذارند اینها کاره ای نیستند !"
"455758501,2025-02-08T09:35:56Z,1403/11/20 13:05,محمد 1396,market123,twit,#شاخص_بورس \nرشد یعنی قیمت سکه دلار طلا اجناس مصرفی\nبدون هیچگونه اصلاح\nبدون دامنه نوسان سه درصدی\nمعامله ۲۴ ساعت شبانه روز\nو هفت روز هفته\nنه اونی که تو بورس داره اتفاق میوفته\nهنوز با قیمت دلار ۴۲۰۰ تومان جهانگیری\nسهام شرکت به ریال\nمحصولات همون شرکت به دلار"
