"455049802,2025-01-12T09:48:32Z,1403/10/23 13:18,Mehdi khan,mehdikhannn,twit,#کگل پترن قدرت شکل گرفته"
"455049794,2025-01-12T09:48:18Z,1403/10/23 13:18,کلثوم باجی آقابِگَم,kolsoombaji,twit,#خودرو فردا بلاشک سبزه نگران نباشین"
"455049790,2025-01-12T09:48:16Z,1403/10/23 13:18,امیرکبیر,kabiramir,twit,#فن_افزار یکی از بهترین سهم های بورسی هست و امروز قربانی جو منفی بازار شد. از این سهم نترسید. دو دستی سفت بگیرید."
"455049766,2025-01-12T09:47:39Z,1403/10/23 13:17,سعید,saeid333,quote,شما از یه طرف روحیه میدی و میگی بهمن‌ماه خبرهایی هست، از طرف دیگه میفروشی؟؟؟"
"455049762,2025-01-12T09:47:38Z,1403/10/23 13:17,تحلیلگر نیروگاه,12tahlil24,twit,#ونیرو نوسانگیر همون فردی بود در گروه تل که سود ۲۰۰ برای مجمع ۴۰۴ برجسته کرد حالا میگه من بی ارتباط با شرکتم بارها گفتم ۵۰ تومان بالا پایین وحالا رسیدیم به کف از فردا میپره بالا یه مسخره بازی از جانب شرکت ودارودسته همینجا رسواشون میکنم \nامروز جرات مانورروی تابلو نداشتن واین ماحصل پیگیری بنده بود\nباتجدید ارادت اگه زنده بودم روی این افراد قانونی کم میکنم"
"455049751,2025-01-12T09:47:19Z,1403/10/23 13:17,تحلیلگر نیروگاه,12tahlil24,quote,نوسانگیر همون فردی بود در گروه تل که سود ۲۰۰ برای مجمع ۴۰۴ برجسته کرد حالا میگه من بی ارتباط با شرکتم بارها گفتم ۵۰ تومان بالا پایین وحالا رسیدیم به کف از فردا میپره بالا یه مسخره بازی از جانب شرکت ودارودسته همینجا رسواشون میکنم \nامروز جرات مانورروی تابلو نداشتن واین ماحصل پیگیری بنده بود\nباتجدید ارادت اگه زنده بودم روی این افراد قانونی کم میکنم"
"455049737,2025-01-12T09:47:04Z,1403/10/23 13:17,علی,alireader,quote,درود،احتمال زیاد از ۴۵۰ یا ۴۷۰ بر میگردون و تا ۱۲۰۰ میبرن"
"455049704,2025-01-12T09:46:30Z,1403/10/23 13:16,امیرکبیر,kabiramir,twit,#برکت هفته قبل هر روز با یه حجم زیادی معامله میشد و یه صعود شارپ رو تجربه کرد\nقفل صف فروش امروز همینطوری قفل موند و حجم خیلی کمی خورد\nنگران نباشید این اصلاح طبیعی هست. بازار امروز هم سهم ها این شکلی بودند"
"455049699,2025-01-12T09:46:25Z,1403/10/23 13:16,محمد حسن,hamid326,twit,#شلرد  من نمیدانم چه بهره برداری یا چه تسویه حسابی هست که آقای شریعت مداری دلش برای پتروشیمی آبادن به دردل آمد و ساختار مالی آن را با اتصال و خرید توسط اروند مدیریت ریسک کزد اما برای لردگان که زیر مجموعه اصلی فارس هست و مدیرقبلی فارس هم گفت که ساختار مالی اش را اصلاح می کنم اما اقدامی نکرده است"
"455049676,2025-01-12T09:45:51Z,1403/10/23 13:15,foad1982,foad1982,twit,#خصدرا \nیه مشت شغال صفت اینجا پیداشون شده که تا به امروز اسم این سهم رو هم نشنیده بودن ...\nحالا اومدن برا ما تبلیغ سهم میکنن \nس... ی .. ک .... ت .... ر .... با.با"
