"459100164,2025-08-30T09:44:31Z,1404/06/08 13:14,مجید ح,nima50,twit,#عیار از اس آی ، استوکاستیک و بقیه موارد وارد اشباع خرید"
"459100152,2025-08-30T09:43:43Z,1404/06/08 13:13,StockHunter,dariush239,twit,#شاخص_بورس #عیار  #طلا : بورسی های عزیز، طلا و عیار نخرید خوب نیست ما خریدیم هر روز 5 درصد منفی میخوریم! شما برید سهم بخرید، اشتباه ما رو نکنید 😁"
"459100149,2025-08-30T09:43:40Z,1404/06/08 13:13,الهی,ali2556,twit,#وبملت یک کسی نیست بگوید امروز بانک گردشگری چه چیزی ازبانک ملت\nبالاتر دارد که باید ۳درصدش را بزند به صورتهای مالیش را نگاه میکنم سود\nعملیاتی نداشته وتازه بدون درنظر گرفتن نامه بانک مرکزی درعدم توزیع سود\nبه هرسهم ۵۰ ریال اختصاص داده اونهم ازسود انباشته سالهای قبل راستی چه\nکسی باید به این موارد رسیدگی کند؟"
"459100136,2025-08-30T09:42:53Z,1404/06/08 13:12,مسعود,m01603,quote,برو خودتو به روانپزشک نشون بده"
"459100103,2025-08-30T09:40:49Z,1404/06/08 13:10,شاهین,m_raesy,twit,#قشرین  در مرداد 1496 و در 11ماهه  10328 میلیارد ریال فروش را ثبت کرده است"
"459100100,2025-08-30T09:40:45Z,1404/06/08 13:10,مجید ح,nima50,twit,#سنوین بالای ۲۰ درصد رشد فعلا در بازار سرخ👇👇"
"459100072,2025-08-30T09:40:18Z,1404/06/08 13:10,سخت کوش ,irancargoo123,quote,منبع خبر؟"
"458804019,2025-08-10T08:29:07Z,1404/05/19 11:59,مجید ح,nima50,retwit,#سنوین نداریم اما نشانه ایست برای من بعد از دو سال و نیم این حجم معامله و صف خرید \nنشانه ای خوب و مثبت"
"459100058,2025-08-30T09:39:47Z,1404/06/08 13:09,مجید ح,nima50,twit,#شاخص_بورس گفتگو با یکی از دوستان یک روز بعد از ج ن گ\nشاخص ۲۴۰۰ \nو اینجا اندکی اینور و اونورش پایان مصیبت بزرگ 👇"
"459100021,2025-08-30T09:37:16Z,1404/06/08 13:07,بورس کلاس,mh134910,twit,سهم رانتی وبی دروپیکری هست تواولین فرصت خارج شوید"
