"464580427,2026-07-14T10:44:31Z,1405/04/23 14:14,محسن,mohsen1366mgfyc,twit,مجتمع سیمان خاش  3,000 تن سیمان (پرتلند نوع 2 رده 32/5-کیسه50 ) امروز ۲۳ تیر با  قیمت  42 دلار بر تن فروخت"
"464580419,2026-07-14T10:43:28Z,1405/04/23 14:13,محسن,mohsen1366mgfyc,twit,امروز ۲۳ تیر در بورس کالای صادراتی\n\n🔷مجتمع سیمان خاش  3,000 تن سیمان (پرتلند نوع 2 رده 32/5-کیسه50 ) با  قیمت  42 دلار بر تن فروش داشت."
"464580414,2026-07-14T10:43:24Z,1405/04/23 14:13,BetaModir,betamodir,twit,#عیار ازقبل اکنون 498900"
"464580406,2026-07-14T10:42:34Z,1405/04/23 14:12,Dany,dany02,twit,#وپترو صلی علی سترکه \nچشم وپترو نترکه\n\n😂✌️"
"464580393,2026-07-14T10:41:32Z,1405/04/23 14:11,Sf021,sepehr.021,twit,#بکهنوج \nشیوه نامه اجرایی مواد 8 و 9 برنامه موضوع ماده 10 قانون مانع زدایی از توسعه صنعت برق"
"464580387,2026-07-14T10:40:52Z,1405/04/23 14:10,صابر 123456,saber123gh456,quote,#وصندوق اولا بنده این سهم رو به علت سابقه خوبش خریدم و متاسفانه در این 2 ماه که بنده خریدم تر زده ، اگه همچین سابقه ای داشت یا کسی مثل بنده در اینجا بیان میکرد عمرا واردش نمی شدم \nدوما بنده 10 تا پرتفوی خودم و خانواده و دوستانم دستمه و چندین سهم  دیگه هم دارم مثل قثابت که اذیت میکرد و پیام میزاشتم ولی وقتی روندش درست شده نیازی نیست پیام بزارم . پیام رو در سهم هایی میزارم که هنوز مناسب ورود نیستند .\nپیام رو در قثابت برای ورود موقعی گذاشتم که از اون موقع  100 درصد بازدهی داده ( پیامهام در قثابت هست می تونید برید مشاهده کنید ) \nسوما 2 ماهه میگم این آشغالو نخرید آیا کسی از نخریدنش ضرر کرد یا از خریدنش  ؟     \nاین سهم فعلا مناسب ورود نیست چون همه تابلو سهم شده  بازی حقوقی و بازیگر سهم و موقعی این کار رو انجام میدن که یا میخوان سهم بریزه یا در جا بزنه یا میخواد شارپ بره بالا"
"464580380,2026-07-14T10:39:10Z,1405/04/23 14:09,سینا,farhadi1365,twit,#خپارس \n\nنتیجه گیری : تحت هر شرایطی حداقل ارزش قیمتی سهم همانطور که قبلا هم گفتیم ۲۸۰ تومان با فرض ۸۳۰ درصد و قیمت بدبینانه ۳۰ تومان پعد از مجمع خواهد بود.\n\n24 تیرماه 1405"
"464580377,2026-07-14T10:38:51Z,1405/04/23 14:08,مثلث برمودا,bermuda3,quote,نمادهای گروه دارویی و پخش بیشترین بازدهی در بین تمام گروهها داشته اند و همچنان مورد اقبال بازار هستند ،ولی از این به بعد باید با دقت بیشتری بررسی شوند"
"464580351,2026-07-14T10:37:12Z,1405/04/23 14:07,تحلیل بازار,hamid.vatan,twit,#شاخص_بورس \n\nمدتیه که سهم #فملی شده چراغ سبز بی بدیل بازار\n\nپس حواستون به فملی باشه تا رستگار شوید"
"464580344,2026-07-14T10:36:49Z,1405/04/23 14:06,سینا,farhadi1365,twit,#خپارس \n\nافزایش سرمایه های شرکت پارس خودرو\n\n۱- تاریخ ۴ آبانماه ۱۴۰۰ پیشنهاد افزایش سرمایه از آورده نقدی از مبلغ ۱۱۳ ملیارد به ۱۳۹ ملیارد حدود ۲۳ درصد که انجام نشده \nقیمت سهم در زمان پیشنهاد هیات مدیره : ۱۰۷ تومن\n\n۲- تاریخ ۱۸ آبانماه ۱۳۹۹ پیشنهاد افزایش سرمایه به میزان  ۴۱۸ درصد از محل تجدید ارزیابی دارایی ها که سازمان با ۴۰۰ درصد آن موافقت کرده است قیمت سهم در زمان پیشنهاد هیات مدیره ۷۵۰ تومان بوده است . همچنین پس از اعمال افزایش سرمایه سهم با ۱۰۰ تومان بازگشایی شده است.\n\n۳- تاریخ ۱۲ خرداد ۱۳۹۵پیشنهاد افزایش سرمایه به میزان ۲۳۵ درصد( ۱۵۰ درصد از آورده و ۸۵ درصد از محل تجدید ارزیابی). قیمت سهم در زمان پیشنهاد هیآت مدیره ۲۳۰ تومان بوده است.همچنین سهم پس از اعمال افزایش سرمایه با ۹۵ تومان بازگشایی شده است.\n\n۴- فروردین ۱۳۹۳ پیشنهاد افزایش سرمایه به میزان ۲۳۸ درصد از محل تجدید ارزیابی . قیمت سهم در زمان پیشنهاد هیات مدیره ۲۰۰ تومان بوده است. همچنین سهم پس از اعمال افزایش سرمایه با ۹۵ تومان بازگشایی شده است.\n\n۵- اردیبهشت ۱۳۸۶ پیشنهاد افزایش سرمایه از محل مطالبات به میزان ۸۰ درصد که سازمان با ۶۶ درصد آن موافقت کرده است.قیمت سهم در زمان پیشنهاد هیات مدیره ۲۳۰ تومان بوده است. همچنین سهم از اعمال افزایش سرمایه سهم با ۱۲۵ تومان بازگشایی شده است.\n\n۶- درمرداد ۱۳۸۳ افزایش سرمایه به میزان ۱۲۰ درصد انجام شده که در زمان پیشنهاد هیات مدیره قیمت حدود ۳۰۰  بوده است. همچنین سهم پس از اعمال افزایش سرمایه با ۲۰۰ تومان بازگشایی شده است.\n\n۷- درسال ۱۳۸۲ نیز افزایش سرمایه ای ۲۰۰ درصدی انجام شده و قیمت سهم حدود ۱۰۰۰ تومان بوده است.\n\nنتیجه گیری: همان طور که مشاهده میکنید تحت هر شرایطی و هر نوع افزایش سرمایه ای قیمت سهم بعد از اعمال افزایش سرمایه به زیر ۹۵ نرفته است. نکته مهم این است که هیچگاه در زمان پیشنهاد هیات مدیره قیمت سهم کمتر از ۲۰۰ تومان نبوده است.\n\nوحال سناریوهایی که قرار است اتفاق بیفتد:\n\n۱- اگر قرار باشد افزایش سرمایه با این قیمت تلفیقی از اورده و تجدید باشد با توجه به قیمت تئوریک ۱۰۰ تومانی سهم حتما قیمت سهم باید به عددی برسد که خرید حق تقدم ها ارزش داشته باشد\n\n۲- اگر قرار باشد افزایش از محل تجدید باشد حداقل ۸۳۰ درصد افزایش سرمایه نیاز است که با قیمت امروز ۱۲ تومان قیمت خواهد خورد"
