"455084072,2025-01-13T09:36:14Z,1403/10/24 13:06,شازده احتجاب,shazdeehtegab,quote,بخدا نه معنای مازوخیسم را میدانی، نه معنای سادیسم را، اگر راست گفته باشی و سهم داشته باشی اولی هستی، یعنی یک خودآزار، که یک سال هست ادعا میکند در سهمی هست که بدردنمیخورد، یادومی، که یک فرد دگر آزار هستی، البته علاوه بر درو غ گو بودن، که توییت های یک ساله شما موید آن است، در هر دو صورت شما یک ب ی م ا ر اعصاب و روان هستید، شفای عاجل براتون آرزو میکنم"
"455084057,2025-01-13T09:36:10Z,1403/10/24 13:06,هوش مستعدیاب,reza868,twit,#قصفها \nاولین و نزدیک ترین داغ کننده فروشنده ها گزارش نه ماهه جذاب خواهد بود"
"455084029,2025-01-13T09:35:40Z,1403/10/24 13:05,آینده نگر بازار,aza59229,quote,#شاخص_بورس \n\nعدم صرفه در خرید و فروش عرضه اولیه ها با توجه به کارمزد و تفاوت کارمزد خرده سهام ؟\n\n..."
"455084025,2025-01-13T09:35:40Z,1403/10/24 13:05,Royal,royaladres,quote,#شپترو اولا اینکه صرفا اروند شرایطش این نبود و خیلی شرکتهای پتروشیمی بخاطر شرایط بحرانی که شهید جمهور و تیم نفهمش درست کردند به این روز افتادند\nثانیا داستان شپترو با تمام شرکتهای پتروشیمی فارغ از وضعیت بحرانی دو سه سال قبل صنعت متفاوت و موضوع جدایی هست که با مدیریت صحیح قطعا شرایطش طور دیگری رقم خواهد خورد"
"455084016,2025-01-13T09:35:33Z,1403/10/24 13:05,رضا,reza82104579,twit,#ثنوسا  نکته مهم\nافزایش نرخ شدید \nزمین و ملک در کیش \nکه شرکت اصلا به روی خودش نمیاره و فعلا شرکت در حال نوسان گرفتن هست."
"455083992,2025-01-13T09:34:46Z,1403/10/24 13:04,p1 s,p1s,quote,#غگز  حقوقی خودش به خودش می فروشی می بینه بالا می ره تو قیمت پایین معامله می کنه قیمت نره بالا"
"455083977,2025-01-13T09:34:04Z,1403/10/24 13:04,abbbas5549,abbbas5549,twit,#نیشکر برای شما هم خطا میزنه؟؟؟"
"455083973,2025-01-13T09:34:03Z,1403/10/24 13:04,مرتضی,mh16551655,quote,خدا کنه این چیزی که شما میگی صحت داشته باشه\nواقعا خسته شدیم \nسهام فلزی رو نگاه کن این سهم رو نگاه کن\nلعنت به باعث و بانی اش"
"455083962,2025-01-13T09:33:40Z,1403/10/24 13:03,Varazm,varazm,twit,#بجهرم از حدود 300 اومد باز 270 رو بوس آخر هم کرد و رفت\n\nLast Kiss\n\n۱۴۰۳/۱۰/۲۴"
"455083958,2025-01-13T09:33:36Z,1403/10/24 13:03,S,s_kh_1364,twit,#وسپهر ساعت عرضه اولیه ۱۳ الی ۱۵ قیمت ۴۳۵۳۰ ریال به تعداد ۲۲۸ سهم"
