"457977353,2025-06-02T09:36:04Z,1404/03/12 13:06,BORSCHI,sal17075,twit,#کالا \nیک روزی به حرف های من ایمان می‌آورید که دیگه دیر شده\nتا 1200تومن فرصت خرید هست،بازی اصلی و صف های نجومی از 1200به بعد شروع خواهد شد💪💪💪💪😎😎😎😎"
"457977346,2025-06-02T09:36:01Z,1404/03/12 13:06,مهدی,mahdimoharram55,quote,یه حال بهم زن دیگه یه بدرد نخور دیگه"
"457977332,2025-06-02T09:35:31Z,1404/03/12 13:05,SALAR,new,quote,اضافه شد"
"457977317,2025-06-02T09:34:47Z,1404/03/12 13:04,معامله گر,nadiyan,twit,#خزامیا  حداکثر تا آخر تیر ماه"
"457977296,2025-06-02T09:34:08Z,1404/03/12 13:04,BORSCHI,sal17075,twit,#کالا \nتمامی خودروسازان از فروش دستوری خودرو اظهار نارضایتی میکنند و خواستار فروش خودرو در بورس کالا هستند💚💚💚\nکالا سهمی برای دست یافتن به ارزوهات،🍉🍉🍉"
"457977292,2025-06-02T09:34:04Z,1404/03/12 13:04,هادی,hadimoqise,twit,#سیسکو من حدس می‌زنم یه بازیگر ناخن خشک وارد سهم شده. به این صورت که با گذاشتن اردور فروش و کشیدن رنج منفی سعی در خسته کردن سهامدار خرد و جمع کردن شناوری داره. بعد از اینکه سهم رو کامل خشک کردند در مرحله بعد احتمالا\" شاهد کد به کد حقوقی به حقیقی (بازیگر) باشیم و اون موقع دیگه سهم رو به خواسته خودش کنترل میکنه."
"457977279,2025-06-02T09:33:48Z,1404/03/12 13:03,فراهانی,raza6479,twit,#عیار \n\nبرای کنی آرامش در اقتصاد بی ثبات بی شک تواق لازمه ولی کافی نیس ، بازگشایی متعادل صنذوق طلا بخاطر رشد ۱/۸٪ انس که با توجه به کاهش نرخ دلار به جهت خبرهای مثبت از مذاکره قابل توجه نیس"
"457977275,2025-06-02T09:33:39Z,1404/03/12 13:03,ارین,gafarinezad,twit,#بپیوند\nاز بس کسی این جا توییت نمیزاره آدم وحشت می کنه. میگه نکنه این شرکت اصلا وجود نداره"
"457977265,2025-06-02T09:33:26Z,1404/03/12 13:03,رم,rahy1382,twit,#فجر سود سهامداران ۲۱ مرداد هر سهم ۴۵  تومان پرداخت می‌شود"
"457977257,2025-06-02T09:33:24Z,1404/03/12 13:03,A7M2N,a7m2n,quote,#شتران #اهرم #وتجارت \nمنبع مطلع ایرانی: پیشنهاد مکتوب آمریکا بسیار دور از مبنایی منصفانه برای سازش است\nیرانی‌ها از دیدن چنین متن خیال‌بافانه و یک جانبه‌ای که تا این اندازه دور از واقعیت است، متعجب شدند.\nمنبع: ایسنا"
